CapturedAt,Time,Symbol,Expiry,Underlying,VIX,Strike,CE_LTP,CE_OI,CE_OI_Chg,CE_Vol,PE_LTP,PE_OI,PE_OI_Chg,PE_Vol
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24400,95.05,149385,-12608,5485475,7.7,771441,559134,11065835
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24450,53,220698,91164,9934432,15.9,766095,690478,12237184
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24500,23.05,636996,432749,17366935,36.1,750446,698324,11301212
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24550,8.2,494285,408292,11873741,71.05,188440,182001,3275010
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24600,3,449851,287842,7525698,116.1,120034,107925,1823768
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24650,1.4,201937,84912,4108526,163.8,19249,17656,320574
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24700,0.85,224128,73500,3251595,213.4,18609,16074,227890
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24750,0.7,102327,47273,1179148,263.55,3159,2487,35666
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24800,0.6,158597,64545,1347449,313.4,5013,3340,38197
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24850,0.55,55383,19682,489054,363.8,888,548,3469
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24900,0.5,85263,35865,894236,412.25,1345,888,6425
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24950,0.5,53583,29806,522654,467.65,452,328,926
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,25000,0.45,211583,81772,1333010,515.3,3177,-958,7302
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,23900,498.85,17615,-3825,9778,0.05,129562,-65825,2325246
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,23950,449.15,2554,-1690,5539,0.05,74546,3202,1907142
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24000,398.55,47136,-9149,55399,0.05,195250,-54282,3195593
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24050,348.6,10858,-2387,12736,0.05,53315,-32438,1512346
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24100,298.6,11785,-7438,58264,0.05,103248,-59081,3497195
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24150,248.75,4806,-4323,54869,0.05,69237,-27168,2577575
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24200,198.05,13322,-14284,302917,0.1,136631,-15217,5123471
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24250,148.15,4605,-4933,359943,0.05,96631,2909,5952978
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24300,98.4,25785,-20162,2083297,0.05,162766,-49936,9955897
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24350,48.55,78435,27056,4357509,0.05,255289,91071,17691154
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24400,0.05,506078,344085,26354923,1.25,591385,379078,55121691
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24450,0.05,409378,279844,39029670,51.3,170297,94680,43298124
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24500,0.05,406989,202742,43125160,101.05,115289,63167,22874357
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24550,0.05,149956,63963,22248467,150.75,46325,39886,5767257
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24600,0.05,220169,58160,11829594,201,14134,2025,3057223
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24650,0.05,106238,-10787,5792627,251.7,3147,1554,529415
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24700,0.05,146164,-4464,4772103,301.5,3079,544,353668
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24750,0.05,64963,9909,1903944,351.45,1067,395,57578
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24800,0.05,103948,9896,2242536,401.55,1380,-293,57460
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24850,0.05,45839,10138,859672,451,722,382,6322
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24900,0.05,78026,28628,1589682,501.95,769,312,11415
